model,modality,value,function_name,patch_attention,patch_ffn,attn_fn,ffn_fn,attn_exp_dim,attn_max_exp,attn_min_exp,attn_window_size,attn_lut_build,ffn_exp_dim,ffn_max_pos_exp,ffn_window_size,attn_segments,attn_segment_0,ffn_segments,ffn_segment_0,attn_degree_center,attn_degrees,ffn_min_pos_exp,ffn_lut_build
microsoft/swinv2-base-patch4-window8-256,vision,0.84228515625,vlp,True,False,VLPSoftmax,CustomGelu,11.0,4.0,0.0,256.0,min,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89111328125,vlp,True,False,VLPSoftmax,CustomGelu,11.0,4.0,1.0,256.0,min,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,1.306640625,vlp,True,False,VLPSoftmax,CustomGelu,11.0,4.0,2.0,256.0,min,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.91357421875,vlp,True,False,VLPSoftmax,CustomGelu,12.0,4.0,-8.0,256.0,min,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.919921875,vlp,True,False,VLPSoftmax,CustomGelu,12.0,4.0,-7.0,256.0,min,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90478515625,vlp,True,False,VLPSoftmax,CustomGelu,12.0,4.0,-6.0,256.0,min,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90087890625,vlp,True,False,VLPSoftmax,CustomGelu,12.0,4.0,-5.0,256.0,min,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89990234375,vlp,True,False,VLPSoftmax,CustomGelu,12.0,4.0,-4.0,256.0,min,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9013671875,vlp,True,False,VLPSoftmax,CustomGelu,12.0,4.0,-3.0,256.0,min,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89208984375,vlp,True,False,VLPSoftmax,CustomGelu,12.0,4.0,-2.0,256.0,min,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.86767578125,vlp,True,False,VLPSoftmax,CustomGelu,12.0,4.0,-1.0,256.0,min,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.84228515625,vlp,True,False,VLPSoftmax,CustomGelu,12.0,4.0,0.0,256.0,min,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89111328125,vlp,True,False,VLPSoftmax,CustomGelu,12.0,4.0,1.0,256.0,min,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,1.306640625,vlp,True,False,VLPSoftmax,CustomGelu,12.0,4.0,2.0,256.0,min,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,6.60546875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,256.0,,,,,,,-8.0,min
microsoft/swinv2-base-patch4-window8-256,vision,4.8125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,256.0,,,,,,,-7.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.88671875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,256.0,,,,,,,-6.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.89013671875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,256.0,,,,,,,-5.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.90576171875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,256.0,,,,,,,-4.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.9072265625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,256.0,,,,,,,-3.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.90283203125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,256.0,,,,,,,-2.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.91015625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,256.0,,,,,,,-1.0,min
microsoft/swinv2-base-patch4-window8-256,vision,1.7431640625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,256.0,,,,,,,0.0,min
microsoft/swinv2-base-patch4-window8-256,vision,7.66015625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,256.0,,,,,,,1.0,min
microsoft/swinv2-base-patch4-window8-256,vision,7.796875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,256.0,,,,,,,2.0,min
microsoft/swinv2-base-patch4-window8-256,vision,6.50390625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,4.0,256.0,,,,,,,-8.0,min
microsoft/swinv2-base-patch4-window8-256,vision,2.697265625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,4.0,256.0,,,,,,,-7.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.865234375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,4.0,256.0,,,,,,,-6.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.90185546875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,4.0,256.0,,,,,,,-5.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.90380859375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,4.0,256.0,,,,,,,-4.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.90234375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,4.0,256.0,,,,,,,-3.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.89599609375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,4.0,256.0,,,,,,,-2.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.8994140625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,4.0,256.0,,,,,,,-1.0,min
microsoft/swinv2-base-patch4-window8-256,vision,2.27734375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,4.0,256.0,,,,,,,0.0,min
microsoft/swinv2-base-patch4-window8-256,vision,7.671875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,4.0,256.0,,,,,,,1.0,min
microsoft/swinv2-base-patch4-window8-256,vision,7.77734375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,4.0,256.0,,,,,,,2.0,min
microsoft/swinv2-base-patch4-window8-256,vision,5.7890625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,4.0,256.0,,,,,,,-8.0,min
microsoft/swinv2-base-patch4-window8-256,vision,1.384765625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,4.0,256.0,,,,,,,-7.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.87451171875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,4.0,256.0,,,,,,,-6.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.9013671875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,4.0,256.0,,,,,,,-5.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.9013671875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,4.0,256.0,,,,,,,-4.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.89794921875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,4.0,256.0,,,,,,,-3.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.88330078125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,4.0,256.0,,,,,,,-2.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.90869140625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,4.0,256.0,,,,,,,-1.0,min
microsoft/swinv2-base-patch4-window8-256,vision,2.298828125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,4.0,256.0,,,,,,,0.0,min
microsoft/swinv2-base-patch4-window8-256,vision,7.3515625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,4.0,256.0,,,,,,,1.0,min
microsoft/swinv2-base-patch4-window8-256,vision,7.5078125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,4.0,256.0,,,,,,,2.0,min
microsoft/swinv2-base-patch4-window8-256,vision,2.6171875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,4.0,256.0,,,,,,,-8.0,min
microsoft/swinv2-base-patch4-window8-256,vision,1.072265625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,4.0,256.0,,,,,,,-7.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.88037109375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,4.0,256.0,,,,,,,-6.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.89501953125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,4.0,256.0,,,,,,,-5.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.89208984375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,4.0,256.0,,,,,,,-4.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.89306640625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,4.0,256.0,,,,,,,-3.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.908203125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,4.0,256.0,,,,,,,-2.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.880859375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,4.0,256.0,,,,,,,-1.0,min
microsoft/swinv2-base-patch4-window8-256,vision,1.8544921875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,4.0,256.0,,,,,,,0.0,min
microsoft/swinv2-base-patch4-window8-256,vision,7.08984375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,4.0,256.0,,,,,,,1.0,min
microsoft/swinv2-base-patch4-window8-256,vision,7.23046875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,4.0,256.0,,,,,,,2.0,min
microsoft/swinv2-base-patch4-window8-256,vision,1.8623046875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,4.0,256.0,,,,,,,-8.0,min
microsoft/swinv2-base-patch4-window8-256,vision,1.05859375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,4.0,256.0,,,,,,,-7.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.927734375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,4.0,256.0,,,,,,,-6.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.93115234375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,4.0,256.0,,,,,,,-5.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.89208984375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,4.0,256.0,,,,,,,-4.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.9501953125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,4.0,256.0,,,,,,,-3.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.91845703125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,4.0,256.0,,,,,,,-2.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.91259765625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,4.0,256.0,,,,,,,-1.0,min
microsoft/swinv2-base-patch4-window8-256,vision,1.6455078125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,4.0,256.0,,,,,,,0.0,min
microsoft/swinv2-base-patch4-window8-256,vision,6.10546875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,4.0,256.0,,,,,,,1.0,min
microsoft/swinv2-base-patch4-window8-256,vision,7.0078125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,4.0,256.0,,,,,,,2.0,min
microsoft/swinv2-base-patch4-window8-256,vision,0.9033203125,torch,True,False,CustomSoftmax,CustomGelu,,,,,,,,,,,,,,,,
