,x,y
216,-0.7734375,-1.6015625
217,-0.75390625,-0.40625
218,-0.734375,0.81640625
219,-0.71484375,-2.09375
220,-0.6953125,-0.84375
221,-0.67578125,0.859375
222,-0.65625,-2.609375
223,-0.63671875,-0.88671875
224,-0.6171875,1.3515625
225,-0.59765625,3.21875
226,-0.578125,-1.8828125
227,-0.55859375,0.48242188
228,-0.5390625,2.953125
229,-0.51953125,-2.53125
230,-0.49804688,-0.0
231,-0.47851562,-1.0703125
232,-0.45898438,1.6484375
233,-0.43945312,-0.0
234,-0.41992188,-2.34375
235,-0.40039062,1.828125
236,-0.38085938,-0.6328125
237,-0.36132812,3.296875
238,-0.34179688,0.69140625
239,-0.32226562,-2.875
240,-0.30273438,2.265625
241,-0.28320312,-0.40234375
242,-0.26367188,-4.6875
243,-0.24414062,1.8203125
244,-0.22460938,-1.96875
245,-0.20507812,-1.0546875
246,-0.18554688,1.1640625
247,-0.16601562,3.203125
248,-0.14648438,-3.59375
249,-0.12695312,-1.6328125
250,-0.107421875,1.9296875
251,-0.087890625,-2.328125
252,-0.068359375,2.96875
253,-0.048828125,-3.59375
254,-0.029296875,-0.0
255,-0.009765625,0.0
256,0.009765625,0.0
257,0.029296875,0.0
258,0.048828125,-4.40625
259,0.068359375,2.0625
260,0.087890625,-2.65625
261,0.107421875,1.71875
262,0.12695312,-1.4453125
263,0.14648438,-4.34375
264,0.16601562,3.8125
265,0.18554688,0.96484375
266,0.20507812,-0.8671875
267,0.22460938,-3.125
268,0.24414062,2.859375
269,0.26367188,-5.875
270,0.28320312,-0.60546875
271,0.30273438,3.9375
272,0.32226562,-3.15625
273,0.34179688,0.48828125
274,0.36132812,4.59375
275,0.38085938,-1.71875
276,0.40039062,1.625
277,0.41992188,-3.859375
278,0.43945312,-0.73046875
279,0.45898438,2.09375
280,0.47851562,-2.65625
281,0.49804688,0.0
282,0.51953125,-4.78125
283,0.5390625,5.1875
284,0.55859375,0.55078125
285,0.578125,-3.6875
286,0.59765625,6.09375
287,0.6171875,1.953125
288,0.63671875,-1.8828125
289,0.65625,-5.40625
290,0.67578125,2.1875
291,0.6953125,-1.6875
292,0.71484375,-4.875
293,0.734375,2.375
294,0.75390625,-0.76171875
295,0.7734375,-3.71875
296,0.79296875,2.859375
297,0.8125,0.0
298,0.83203125,-2.703125
299,0.8515625,3.265625
300,0.87109375,0.63671875
301,0.890625,-2.46875
302,0.91015625,3.609375
303,0.9296875,0.5859375
304,0.94921875,-1.7109375
305,0.96875,3.875
306,0.98828125,1.6328125
307,1.0078125,-1.0546875
308,1.03125,-4.09375
309,1.046875,-5.5625
310,1.0703125,6.40625
311,1.0859375,4.3125
312,1.109375,1.40625
313,1.125,0.0
314,1.1484375,-2.6875
315,1.1640625,-4.40625
316,1.1875,6.875
317,1.203125,5.0625
318,1.2265625,2.46875
319,1.2421875,0.8125
320,1.265625,-1.5859375
321,1.28125,-2.734375
322,1.3046875,-4.96875
323,1.3203125,5.28125
324,1.34375,2.9375
325,1.359375,1.4453125
326,1.3828125,-1.40625
327,1.3984375,-2.78125
328,1.421875,-4.75
329,1.4375,5.375
330,1.4609375,3.296875
331,1.4765625,1.953125
332,1.5,0.0
333,1.515625,-1.2578125
334,1.5390625,-3.09375
335,1.5546875,-4.28125
336,1.578125,4.1875
337,1.59375,2.359375
338,1.6171875,0.578125
339,1.6328125,-0.5703125
340,1.65625,-2.25
341,1.671875,-3.34375
342,1.6953125,4.375
343,1.7109375,3.25
344,1.734375,1.0546875
345,1.75,0.0
346,1.7734375,-1.546875
347,1.7890625,-2.546875
348,1.8125,-4.03125
349,1.828125,2.96875
350,1.8515625,1.46875
351,1.8671875,0.48242188
352,1.890625,-0.953125
353,1.90625,-1.890625
354,1.9296875,-3.71875
355,1.9453125,3.21875
356,1.96875,1.8046875
357,1.984375,0.8984375
358,2.0,0.0
359,2.03125,-2.171875
360,2.046875,-3.015625
361,2.0625,-3.859375
362,2.078125,-4.65625
363,2.109375,-6.625
364,2.125,-7.4375
365,2.140625,-8.125
366,2.15625,-8.875
367,2.1875,-10.6875
368,2.203125,-11.4375
369,2.21875,-12.125
370,2.234375,-12.8125
371,2.265625,-0.76171875
372,2.28125,-1.515625
373,2.296875,-2.984375
374,2.3125,-3.71875
375,2.34375,-5.09375
376,2.359375,-5.78125
377,2.375,-6.5
378,2.390625,-7.125
379,2.421875,-8.4375
380,2.4375,-9.0625
381,2.453125,-10.375
382,2.46875,-10.9375
383,2.5,0.0
384,2.515625,-0.671875
385,2.53125,-1.328125
386,2.546875,-1.9921875
387,2.578125,-3.265625
388,2.59375,-3.90625
389,2.609375,-5.125
390,2.625,-5.75
391,2.65625,-6.9375
392,2.671875,-7.53125
393,2.6875,-8.0625
394,2.703125,-8.625
395,2.734375,-9.75
396,2.75,0.60546875
397,2.765625,-0.59765625
398,2.78125,-1.1875
399,2.8125,-2.359375
400,2.828125,-2.9375
401,2.84375,-3.484375
402,2.859375,-4.0625
403,2.890625,-5.15625
404,2.90625,-5.6875
405,2.921875,-6.21875
406,2.9375,-7.28125
407,2.96875,-8.3125
408,2.984375,-8.8125
409,3.0,0.0
410,3.03125,-1.078125
411,3.046875,-1.609375
412,3.0625,-2.140625
413,3.078125,-2.65625
414,3.109375,-3.6875
415,3.125,-4.6875
416,3.140625,-5.1875
417,3.15625,-5.65625
418,3.1875,-6.625
419,3.203125,-7.125
420,3.21875,-7.5625
421,3.234375,-8.0625
422,3.265625,-0.49804688
423,3.28125,-0.98828125
424,3.296875,-1.4765625
425,3.3125,-2.4375
426,3.34375,-3.390625
427,3.359375,-3.859375
428,3.375,-4.3125
429,3.390625,-4.75
430,3.421875,-5.65625
431,3.4375,-6.09375
432,3.453125,-6.53125
