,x,y
223,-0.63671875,-0.5859375
224,-0.6171875,-0.0
225,-0.59765625,1.1875
226,-0.578125,-1.1953125
227,-0.55859375,-0.0
228,-0.5390625,1.2265625
229,-0.51953125,-1.8671875
230,-0.49804688,-0.0
231,-0.47851562,-1.2890625
232,-0.45898438,0.66015625
233,-0.43945312,-0.671875
234,-0.41992188,-2.0625
235,-0.40039062,0.70703125
236,-0.38085938,-0.73046875
237,-0.36132812,2.265625
238,-0.34179688,0.78125
239,-0.32226562,-2.421875
240,-0.30273438,2.125
241,-0.28320312,-0.4453125
242,-0.26367188,-4.1875
243,-0.24414062,1.484375
244,-0.22460938,-2.109375
245,-0.20507812,-0.56640625
246,-0.18554688,0.6171875
247,-0.16601562,2.703125
248,-0.14648438,-3.765625
249,-0.12695312,-1.28125
250,-0.107421875,1.4921875
251,-0.087890625,-1.796875
252,-0.068359375,3.03125
253,-0.048828125,-3.640625
254,-0.029296875,-0.0
255,-0.009765625,0.0
256,0.009765625,0.0
257,0.029296875,0.0
258,0.048828125,-4.3125
259,0.068359375,2.703125
260,0.087890625,-2.59375
261,0.107421875,2.09375
262,0.12695312,-1.3984375
263,0.14648438,-4.1875
264,0.16601562,4.1875
265,0.18554688,1.375
266,0.20507812,-1.2265625
267,0.22460938,-2.96875
268,0.24414062,2.6875
269,0.26367188,-6.125
270,0.28320312,-0.56640625
271,0.30273438,3.640625
272,0.32226562,-3.859375
273,0.34179688,0.45117188
274,0.36132812,4.625
275,0.38085938,-1.9765625
276,0.40039062,2.234375
277,0.41992188,-3.515625
278,0.43945312,-0.6640625
279,0.45898438,2.515625
280,0.47851562,-2.984375
281,0.49804688,0.56640625
282,0.51953125,-4.84375
283,0.5390625,5.125
284,0.55859375,0.4921875
285,0.578125,-3.765625
286,0.59765625,5.875
287,0.6171875,1.734375
288,0.63671875,-2.484375
289,0.65625,-6.0
290,0.67578125,2.3125
291,0.6953125,-1.484375
292,0.71484375,-5.0
293,0.734375,2.0625
294,0.75390625,-0.671875
295,0.7734375,-4.53125
296,0.79296875,3.125
297,0.8125,0.0
298,0.83203125,-2.9375
299,0.8515625,3.421875
300,0.87109375,0.5546875
301,0.890625,-2.15625
302,0.91015625,3.65625
303,0.9296875,1.015625
304,0.94921875,-1.4921875
305,0.96875,3.859375
306,0.98828125,1.4140625
307,1.0078125,-1.375
308,1.03125,-4.03125
309,1.046875,-5.71875
310,1.0703125,6.40625
311,1.0859375,4.625
312,1.109375,1.625
313,1.125,0.0
314,1.1484375,-3.09375
315,1.1640625,-4.59375
316,1.1875,6.75
317,1.203125,5.15625
318,1.2265625,2.15625
319,1.2421875,0.703125
320,1.265625,-1.3828125
321,1.28125,-3.375
322,1.3046875,-5.3125
323,1.3203125,5.21875
324,1.34375,2.546875
325,1.359375,1.2578125
326,1.3828125,-0.6171875
327,1.3984375,-2.421875
328,1.421875,-4.1875
329,1.4375,5.3125
330,1.4609375,2.875
331,1.4765625,1.7109375
332,1.5,0.0
333,1.515625,-1.1015625
334,1.5390625,-3.25
335,1.5546875,-4.28125
336,1.578125,3.6875
337,1.59375,2.078125
338,1.6171875,0.5078125
339,1.6328125,-0.50390625
340,1.65625,-2.484375
341,1.671875,-3.4375
342,1.6953125,3.859375
343,1.7109375,2.875
344,1.734375,0.94140625
345,1.75,0.0
346,1.7734375,-1.375
347,1.7890625,-2.703125
348,1.8125,-4.03125
349,1.828125,3.09375
350,1.8515625,1.7421875
351,1.8671875,0.4296875
352,1.890625,-0.84765625
353,1.90625,-1.6875
354,1.9296875,-2.921875
355,1.9453125,2.875
356,1.96875,1.625
357,1.984375,0.8046875
358,2.0,0.0
359,2.03125,-1.96875
360,2.046875,-2.34375
361,2.0625,-3.09375
362,2.078125,-3.859375
363,2.109375,-6.0
364,2.125,-6.75
365,2.140625,-7.4375
366,2.15625,-8.125
367,2.1875,-9.4375
368,2.203125,-10.0625
369,2.21875,-10.6875
370,2.234375,-11.3125
371,2.265625,-0.69921875
372,2.28125,-1.390625
373,2.296875,-2.0625
374,2.3125,-2.734375
375,2.34375,-4.6875
376,2.359375,-5.3125
377,2.375,-5.96875
378,2.390625,-6.59375
379,2.421875,-7.8125
380,2.4375,-8.375
381,2.453125,-9.0
382,2.46875,-9.5625
383,2.5,0.0
384,2.515625,-0.625
385,2.53125,-1.2421875
386,2.546875,-1.859375
387,2.578125,-3.046875
388,2.59375,-3.640625
389,2.609375,-4.21875
390,2.625,-4.78125
391,2.65625,-5.90625
392,2.671875,-6.5
393,2.6875,-7.03125
394,2.703125,-7.5625
395,2.734375,-8.625
396,2.75,0.0
397,2.765625,-0.56640625
398,2.78125,-1.6875
399,2.8125,-2.78125
400,2.828125,-3.3125
401,2.84375,-3.859375
402,2.859375,-4.375
403,2.890625,-5.40625
404,2.90625,-5.90625
405,2.921875,-6.40625
406,2.9375,-6.9375
407,2.96875,-7.90625
