,x,y
385,-13.3125,36.936935
386,-13.25,28.813559
387,-13.1875,20.63492
388,-13.1875,20.63492
389,-13.125,13.432837
390,-13.0625,7.042254
391,-13.0,0.0
392,-13.0,0.0
393,-12.9375,-5.590062
394,-12.875,-11.627908
395,-12.8125,-16.93989
396,-12.8125,-16.93989
397,-12.75,-22.051283
398,-12.6875,-26.57005
399,-12.625,-31.22172
400,-12.625,-31.22172
401,-12.5625,-35.31915
402,-12.5,64.8
403,-12.4375,54.88722
404,-12.4375,54.88722
405,-12.375,45.070423
406,-12.3125,36.42384
407,-12.3125,36.42384
408,-12.25,27.95031
409,-12.1875,20.467836
410,-12.125,13.186814
411,-12.125,13.186814
412,-12.0625,6.185567
413,-12.0,0.0
414,-11.9375,-5.9360733
415,-11.9375,-5.9360733
416,-11.875,-11.965812
417,-11.8125,-17.269077
418,-11.75,-21.969696
419,-11.75,-21.969696
420,-11.6875,-26.950354
421,-11.625,-31.333334
422,-11.5625,-35.625
423,-11.5625,-35.625
424,-11.5,-39.411766
425,-11.4375,54.69613
426,-11.4375,54.69613
427,-11.375,45.07772
428,-11.3125,36.585365
429,-11.25,28.440369
430,-11.25,28.440369
431,-11.1875,20.689655
432,-11.125,13.360325
433,-11.0625,6.060606
434,-11.0625,6.060606
435,-11.0,0.0
436,-10.9375,-6.0402684
437,-10.875,-11.949685
438,-10.875,-11.949685
439,-10.8125,-17.159763
440,-10.75,-22.222223
441,-10.75,-22.222223
442,-10.6875,-26.701569
443,-10.625,-31.372551
444,-10.5625,-35.48387
445,-10.5625,-35.48387
446,-10.5,64.93507
447,-10.4375,54.87805
448,-10.375,45.41985
449,-10.375,45.41985
450,-10.3125,37.05036
451,-10.25,28.716215
452,-10.1875,20.56962
453,-10.1875,20.56962
454,-10.125,13.392857
455,-10.0625,6.424581
456,-10.0,0.2631579
457,-10.0,0.2631579
458,-9.9375,-6.1576357
459,-9.875,-11.805555
460,-9.875,-11.805555
461,-9.8125,-17.173914
462,-9.75,-22.244898
463,-9.6875,-26.73077
464,-9.6875,-26.73077
465,-9.625,-31.47482
466,-9.5625,-35.204082
