model,modality,value,function_name,patch_attention,patch_ffn,attn_fn,ffn_fn,attn_exp_dim,attn_max_exp,attn_min_exp,attn_window_size,attn_lut_build,ffn_exp_dim,ffn_max_pos_exp,ffn_window_size,attn_segments,attn_segment_0,ffn_segments,ffn_segment_0,attn_degree_center,attn_degrees
microsoft/swinv2-tiny-patch4-window8-256,vision,0.89013671875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-3.0,5.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.90380859375,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-3.0,6.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.908203125,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-3.0,7.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.90869140625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-3.0,8.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.90869140625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-3.0,9.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.90869140625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-3.0,10.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.9111328125,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-2.0,5.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.91259765625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-2.0,6.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.91259765625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-2.0,7.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.91162109375,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-2.0,8.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.9111328125,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-2.0,9.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.90966796875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-2.0,10.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.765625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-1.0,5.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.765625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-1.0,6.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.765625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-1.0,7.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.765625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-1.0,8.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.765625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-1.0,9.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.765625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-1.0,10.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.67578125,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,0.0,5.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.67578125,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,0.0,6.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.67578125,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,0.0,7.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.67578125,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,0.0,8.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.67578125,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,0.0,9.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.67578125,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,0.0,10.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.298828125,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,1.0,5.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.716796875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,1.0,6.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.357421875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,1.0,7.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.716796875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,1.0,8.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.357421875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,1.0,9.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.716796875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,1.0,10.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.357421875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,2.0,5.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.697265625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,2.0,6.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.2421875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,2.0,7.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.759765625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,2.0,8.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.0859375,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,2.0,9.0
microsoft/swinv2-tiny-patch4-window8-256,vision,3.69140625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,2.0,10.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.9052734375,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,5.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.86376953125,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,6.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.84521484375,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,7.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.83837890625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,8.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.8427734375,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,9.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.85498046875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,10.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-8.0,5.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.84814453125,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-8.0,6.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.8388671875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-8.0,7.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.84326171875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-8.0,8.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.85498046875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-8.0,9.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.87060546875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-8.0,10.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.85400390625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-7.0,5.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.8388671875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-7.0,6.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.84326171875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-7.0,7.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.85693359375,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-7.0,8.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.87255859375,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-7.0,9.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.88525390625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-7.0,10.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.84033203125,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-6.0,5.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.84228515625,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-6.0,6.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.857421875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-6.0,7.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.87548828125,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-6.0,8.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.88818359375,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-6.0,9.0
microsoft/swinv2-tiny-patch4-window8-256,vision,0.89794921875,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-6.0,10.0
