model,modality,value,function_name,patch_attention,patch_ffn,attn_fn,ffn_fn,attn_exp_dim,attn_max_exp,attn_min_exp,attn_window_size,attn_lut_build,ffn_exp_dim,ffn_max_pos_exp,ffn_window_size,attn_segments,attn_segment_0,ffn_segments,ffn_segment_0,attn_degree_center,attn_degrees
google/vivit-b-16x2,video,1.83740234375,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-2.0,8.0
google/vivit-b-16x2,video,1.8525390625,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-2.0,9.0
google/vivit-b-16x2,video,1.80615234375,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-2.0,10.0
google/vivit-b-16x2,video,6.51953125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-1.0,5.0
google/vivit-b-16x2,video,6.51953125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-1.0,6.0
google/vivit-b-16x2,video,6.51953125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-1.0,7.0
google/vivit-b-16x2,video,6.51953125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-1.0,8.0
google/vivit-b-16x2,video,6.51953125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-1.0,9.0
google/vivit-b-16x2,video,6.51953125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-1.0,10.0
google/vivit-b-16x2,video,6.42578125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,0.0,5.0
google/vivit-b-16x2,video,6.42578125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,0.0,6.0
google/vivit-b-16x2,video,6.42578125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,0.0,7.0
google/vivit-b-16x2,video,6.42578125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,0.0,8.0
google/vivit-b-16x2,video,6.42578125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,0.0,9.0
google/vivit-b-16x2,video,6.42578125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,0.0,10.0
google/vivit-b-16x2,video,6.541015625,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,1.0,5.0
google/vivit-b-16x2,video,6.349609375,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,1.0,6.0
google/vivit-b-16x2,video,6.654296875,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,1.0,7.0
google/vivit-b-16x2,video,6.349609375,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,1.0,8.0
google/vivit-b-16x2,video,6.654296875,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,1.0,9.0
google/vivit-b-16x2,video,6.349609375,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,1.0,10.0
google/vivit-b-16x2,video,6.69140625,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,2.0,5.0
google/vivit-b-16x2,video,6.505859375,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,2.0,6.0
google/vivit-b-16x2,video,6.53125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,2.0,7.0
google/vivit-b-16x2,video,6.365234375,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,2.0,8.0
google/vivit-b-16x2,video,6.5703125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,2.0,9.0
google/vivit-b-16x2,video,6.51953125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,2.0,10.0
google/vivit-b-16x2,video,1.98046875,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-9.0,5.0
google/vivit-b-16x2,video,1.8271484375,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-9.0,6.0
google/vivit-b-16x2,video,1.7783203125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-9.0,7.0
google/vivit-b-16x2,video,1.76220703125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-9.0,8.0
google/vivit-b-16x2,video,1.75830078125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-9.0,9.0
google/vivit-b-16x2,video,1.75732421875,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-9.0,10.0
google/vivit-b-16x2,video,1.8505859375,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-8.0,5.0
google/vivit-b-16x2,video,1.78125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-8.0,6.0
google/vivit-b-16x2,video,1.7626953125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-8.0,7.0
google/vivit-b-16x2,video,1.75927734375,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-8.0,8.0
google/vivit-b-16x2,video,1.7578125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-8.0,9.0
google/vivit-b-16x2,video,1.759765625,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-8.0,10.0
google/vivit-b-16x2,video,1.78857421875,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-7.0,5.0
google/vivit-b-16x2,video,1.76416015625,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-7.0,6.0
google/vivit-b-16x2,video,1.75927734375,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-7.0,7.0
google/vivit-b-16x2,video,1.75732421875,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-7.0,8.0
google/vivit-b-16x2,video,1.75927734375,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-7.0,9.0
google/vivit-b-16x2,video,1.7607421875,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-7.0,10.0
google/vivit-b-16x2,video,1.76513671875,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-6.0,5.0
google/vivit-b-16x2,video,1.7578125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-6.0,6.0
google/vivit-b-16x2,video,1.75830078125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-6.0,7.0
google/vivit-b-16x2,video,1.759765625,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-6.0,8.0
google/vivit-b-16x2,video,1.76220703125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-6.0,9.0
google/vivit-b-16x2,video,1.76220703125,taylor,True,False,TaylorSoftmax,CustomFastGelu,,,,,,,,,,,,,-6.0,10.0
